C1,C2,C5,C8,C10,C11,C12,C16,C17,C20,C23,C25,C29,C30,C32,C36,C44,N2,N3,N4,N5,N7,N11,N12,N13,N14,N15,N16,N20,N21,N22,N24,N25,N27,N30,N31,SalePrice
50,RM,Reg,Inside,BrkSide,Norm,Norm,CompShg,Wd Sdng,TA,TA,No,TA,Y,TA,Unf,Normal,6240,6,6,1931,0,884,959,408,0,1367,0,3,1,6,1978,1,0,0,120,127500
70,RH,Reg,Inside,SWISU,Norm,Norm,CompShg,MetalSd,TA,TA,Av,TA,N,TA,No,Abnorml,8525,5,6,1911,0,940,1024,940,0,1964,0,4,1,7,0,0,0,0,0,130000
20,RL,IR1,Inside,CollgCr,Norm,Norm,CompShg,VinylSd,Gd,Gd,Gd,Ex,Y,Gd,RFn,Normal,10335,7,5,1999,183,1490,1501,0,0,1501,1,3,1,6,1999,2,144,0,0,204000
60,RL,Reg,Inside,NridgHt,Norm,Norm,CompShg,VinylSd,Gd,Gd,Mn,Gd,Y,Ex,RFn,Normal,10240,8,5,2005,178,1030,1038,1060,0,2098,0,3,1,8,2005,3,192,0,0,275500
70,RL,Reg,Inside,Crawfor,Norm,Norm,CompShg,MetalSd,Gd,Gd,No,Ex,Y,Gd,Unf,Normal,10918,7,9,1926,0,1276,1276,804,0,2080,0,3,1,9,1926,1,0,0,145,234000
60,RL,IR1,Corner,Gilbert,Norm,Norm,CompShg,VinylSd,Gd,Gd,Gd,Ex,Y,Gd,Fin,Family,12394,7,5,2003,0,847,847,886,0,1733,0,3,1,7,2003,2,100,0,0,225000
20,RL,Reg,Inside,CollgCr,Norm,Norm,CompShg,VinylSd,Gd,Gd,No,Ex,Y,Gd,RFn,Partial,6762,7,5,2007,108,1208,1208,0,0,1208,1,2,1,6,2007,2,105,0,0,195400
60,RL,Reg,Inside,CollgCr,Norm,Norm,CompShg,VinylSd,Gd,Gd,Av,Ex,Y,Ex,RFn,Normal,11885,8,5,2001,108,1299,1299,573,0,1872,1,3,1,7,2001,2,160,0,0,261500
60,RL,IR1,Corner,NoRidge,Norm,Norm,CompShg,MetalSd,Gd,Gd,No,Ex,Y,Gd,RFn,Abnorml,14541,8,7,1993,0,1338,1352,1168,0,2520,1,5,1,10,1993,3,209,0,0,310000
20,RL,Reg,Inside,0mes,Norm,Norm,CompShg,Wd Sdng,TA,No,No,TA,Y,TA,Unf,Normal,7200,5,7,1950,0,0,1040,0,0,1040,0,2,1,5,1950,2,0,0,0,109500
20,RL,Reg,Inside,CollgCr,Norm,Norm,CompShg,VinylSd,Gd,Gd,Av,Ex,Y,Gd,RFn,Normal,11423,8,5,2001,479,1581,1601,0,0,1601,1,3,1,6,2001,2,180,0,0,272000
70,RL,Reg,Inside,SWISU,Feedr,Norm,CompShg,Wd Sdng,Gd,Gd,No,Ex,Y,Gd,RFn,Normal,7200,7,9,1936,0,560,575,560,0,1135,1,3,1,6,1971,2,256,0,0,155000
50,RL,Reg,Inside,SWISU,Norm,Norm,CompShg,Wd Sdng,TA,TA,No,Gd,Y,TA,Unf,Normal,6292,7,7,1928,0,861,877,600,0,1477,0,3,1,6,1928,1,0,0,0,145000
60,RL,IR1,Inside,Gilbert,Norm,Norm,CompShg,VinylSd,Gd,Gd,No,Ex,Y,Gd,Fin,Normal,8738,7,5,1999,302,975,1005,1286,0,2291,0,4,1,8,1999,2,192,0,0,230000
20,RL,Reg,Corner,Sawyer,Feedr,Norm,CompShg,VinylSd,TA,TA,No,TA,Y,TA,Unf,Normal,8816,5,6,1963,0,1121,1121,0,0,1121,1,3,1,5,1963,2,0,0,0,139000
50,RL,Reg,Inside,Edwards,Norm,Norm,CompShg,AsbShng,TA,TA,No,Gd,Y,TA,Unf,Normal,9738,5,7,1924,0,784,949,272,0,1221,1,4,1,7,1965,1,0,0,0,104900
20,RL,IR3,Inside,0mes,PosN,Norm,CompShg,Plywood,TA,Gd,No,Gd,Y,TA,Unf,Normal,12155,6,3,1970,0,1657,1657,0,0,1657,0,3,1,7,1970,2,0,0,147,163500
20,RL,IR1,Inside,Sawyer,Norm,Norm,CompShg,Wd Sdng,TA,Gd,No,TA,Y,TA,Unf,Normal,11341,5,6,1957,180,1392,1392,0,0,1392,1,3,1,5,1957,2,0,0,95,121500
60,RL,IR1,Inside,SawyerW,Norm,Norm,CompShg,Plywood,Gd,Gd,Gd,Ex,Y,TA,Fin,Normal,14364,7,5,1988,128,1157,1180,882,0,2062,1,3,1,7,1988,2,60,0,154,277000
90,RL,Reg,Corner,0mes,Feedr,Norm,CompShg,MetalSd,TA,TA,No,TA,Y,TA,Unf,Normal,11600,5,5,1960,361,1105,1105,1169,0,2274,0,5,2,12,1960,2,0,0,0,154300
20,RL,Reg,FR2,Veenker,Feedr,Norm,CompShg,MetalSd,TA,Gd,Gd,Ex,Y,TA,RFn,Normal,9600,6,8,1976,0,1262,1262,0,0,1262,0,3,1,6,1976,2,298,0,0,181500
20,RL,IR1,Corner,Edwards,Norm,Norm,CompShg,HdBoard,TA,TA,No,TA,Y,TA,RFn,Normal,7917,6,7,1976,174,1143,1113,0,0,1113,1,3,1,6,1987,1,370,0,0,148000
20,RL,IR1,Inside,NWAmes,Norm,Norm,CompShg,MetalSd,TA,Gd,No,TA,Y,Gd,Fin,Normal,12090,6,6,1981,210,1422,1422,0,0,1422,0,3,1,7,1981,2,276,0,0,175500
160,FV,Reg,Inside,Somerst,Norm,Norm,CompShg,VinylSd,Gd,Gd,Av,Ex,Y,Gd,RFn,Partial,3000,6,5,2009,76,612,612,612,0,1224,0,2,1,4,2009,2,0,0,0,173733
20,RL,Reg,Inside,0mes,Norm,Norm,CompShg,MetalSd,TA,TA,No,TA,Y,TA,RFn,Normal,8760,6,6,1959,220,1194,1194,0,0,1194,1,3,1,6,1959,1,0,0,0,148000
60,RL,IR1,Inside,Gilbert,Norm,Norm,CompShg,VinylSd,TA,Gd,No,Ex,Y,TA,Fin,Normal,10261,6,5,2000,318,936,962,830,0,1792,1,3,1,8,2000,2,0,0,0,186500
20,RL,Reg,Inside,0mes,Norm,Norm,CompShg,BrkFace,TA,TA,No,TA,Y,TA,RFn,Normal,7560,5,5,1959,0,1040,1040,0,0,1040,0,3,1,6,1959,1,140,0,0,133700
30,RM,Reg,Corner,OldTown,Norm,Norm,CompShg,MetalSd,TA,TA,No,TA,Y,Gd,Unf,Abnorml,7200,5,7,1940,294,788,804,0,0,804,1,2,1,4,1940,1,0,0,0,119000
20,FV,Reg,Inside,Somerst,Norm,Norm,CompShg,VinylSd,Gd,Ex,No,Ex,Y,Gd,Fin,Partial,8640,7,5,2007,0,1372,1372,0,0,1372,0,3,1,6,2008,2,0,0,0,250580
60,RL,IR1,Inside,Gilbert,Norm,Norm,CompShg,VinylSd,Gd,Gd,No,Gd,Y,TA,RFn,Normal,7837,6,7,1993,0,799,799,772,0,1571,0,3,1,7,1993,2,0,0,0,178000
40,RL,Reg,Inside,0mes,Norm,Norm,CompShg,HdBoard,Gd,TA,No,Gd,Y,TA,Unf,Normal,12144,5,7,1949,0,832,1036,0,232,1268,0,3,1,6,1949,1,0,0,0,133000
70,RL,IR1,Inside,Crawfor,Norm,Norm,CompShg,Wd Sdng,TA,TA,No,Fa,Y,Gd,Unf,Normal,7500,6,7,1942,0,771,753,741,0,1494,0,3,1,7,1942,1,0,0,224,177500
30,RM,Reg,Corner,IDOTRR,Norm,Norm,CompShg,MetalSd,TA,Fa,No,Gd,Y,TA,Unf,Abnorml,8967,5,2,1920,0,961,1077,0,0,1077,0,2,1,6,1920,1,0,0,0,67000
30,RH,Reg,Inside,Edwards,Norm,Norm,CompShg,MetalSd,TA,TA,No,Ex,Y,Gd,No,Normal,4270,3,6,1931,0,544,774,0,0,774,0,3,1,6,0,0,0,0,0,79000
120,RL,Reg,Inside,NridgHt,Norm,Norm,CompShg,MetalSd,Ex,Ex,No,Ex,Y,Ex,RFn,Normal,7658,9,5,2005,412,1752,1752,0,0,1752,1,2,1,6,2005,2,196,0,0,319900
60,RL,IR1,Inside,NridgHt,Norm,Norm,CompShg,VinylSd,Gd,Ex,Av,Ex,Y,Ex,Fin,Normal,13688,9,5,2003,664,1572,1572,1096,0,2668,1,3,1,10,2003,3,400,0,0,412500
70,RM,Reg,Corner,OldTown,Artery,Norm,CompShg,Wd Sdng,Gd,TA,No,Gd,Y,Gd,Unf,Normal,17671,8,9,1882,0,916,916,826,0,1742,0,4,1,8,1925,2,0,0,0,168000
20,RL,Reg,Inside,CollgCr,Norm,Norm,CompShg,VinylSd,Gd,Gd,Av,Ex,Y,Gd,RFn,Normal,7314,7,5,2007,82,1232,1232,0,0,1232,1,2,1,6,2007,2,132,0,0,194500
80,RL,Reg,Corner,0mes,Feedr,Norm,WdShngl,Plywood,TA,TA,Gd,TA,Y,TA,RFn,Normal,9020,6,5,1964,259,1248,1350,0,0,1350,1,3,1,6,1964,2,176,0,0,168500
20,RL,IR1,Inside,Sawyer,Norm,Norm,CompShg,MetalSd,TA,TA,No,TA,Y,TA,Unf,Normal,9819,5,5,1967,31,882,900,0,0,900,0,3,1,5,1970,1,0,0,0,122000
50,RL,IR1,Corner,Crawfor,Norm,Norm,CompShg,MetalSd,TA,TA,Mn,TA,Y,TA,Unf,Normal,11275,6,7,1932,480,854,1096,895,0,1991,0,3,1,7,1977,2,0,0,0,220000
60,RL,IR1,Inside,NoRidge,Norm,Norm,CompShg,VinylSd,Gd,Gd,Mn,Ex,Y,Gd,Fin,Normal,16545,8,5,1998,731,1284,1310,1140,0,2450,1,3,1,7,1998,3,0,0,0,340000
50,RL,Reg,Inside,0mes,Norm,Norm,CompShg,MetalSd,TA,TA,No,TA,Y,TA,Unf,Abnorml,8480,5,5,1947,0,832,832,384,0,1216,0,2,1,6,1947,1,158,0,0,118500
120,RM,Reg,Inside,CollgCr,Norm,Norm,CompShg,VinylSd,Gd,Gd,Av,Ex,Y,Gd,Fin,Normal,4435,6,5,2003,170,848,848,0,0,848,1,1,1,3,2003,2,140,0,0,131500
20,RL,IR1,CulDSac,CollgCr,Norm,Norm,CompShg,HdBoard,TA,Gd,Av,TA,Y,Gd,Unf,Normal,9286,5,7,1977,0,1268,1268,0,0,1268,0,3,1,5,1978,1,173,0,0,143500
60,RL,Reg,Inside,Edwards,Norm,Norm,CompShg,VinylSd,Gd,Gd,No,Ex,Y,Gd,Fin,Normal,6931,7,5,2003,92,746,760,896,0,1656,0,3,1,7,2003,2,178,0,0,165400
20,RL,Reg,Inside,Edwards,Norm,Norm,CompShg,Wd Sdng,TA,TA,No,Ex,Y,TA,Unf,Normal,10215,4,5,1954,132,864,948,0,0,948,0,3,1,5,1954,1,0,0,0,111000
20,RL,IR1,Corner,Somerst,RRNn,Norm,CompShg,VinylSd,Ex,Ex,No,Ex,Y,Ex,Fin,Normal,11670,9,5,2006,302,1905,1905,0,0,1905,0,3,1,8,2006,3,0,0,0,320000
30,RL,Reg,Inside,SWISU,Norm,Norm,CompShg,Wd Sdng,TA,TA,No,TA,N,Fa,Unf,Normal,8400,2,5,1920,0,290,438,0,0,438,0,1,1,3,1930,1,0,0,0,60000
20,RL,Reg,Inside,CollgCr,Norm,Norm,CompShg,VinylSd,Gd,Gd,Av,Ex,Y,Gd,RFn,Normal,9135,6,5,2003,120,1682,1700,0,0,1700,1,3,1,7,2003,2,192,0,0,200000
20,RL,Reg,Inside,0mes,Norm,Norm,CompShg,Wd Sdng,TA,TA,No,Ex,Y,TA,Unf,Normal,11310,6,5,1954,0,1367,1375,0,0,1375,0,2,1,5,1954,2,0,0,0,140000
20,RL,Reg,Inside,CollgCr,Norm,Norm,CompShg,VinylSd,TA,Gd,Gd,Ex,Y,Gd,Fin,Normal,13125,6,5,1997,215,1478,1493,0,0,1493,1,3,1,7,1997,2,140,0,0,208900
60,RL,Reg,Corner,NoRidge,Norm,Norm,CompShg,HdBoard,Gd,Gd,No,Ex,Y,Gd,Unf,Normal,16059,8,5,1991,284,1288,1301,1116,0,2417,0,4,1,9,1991,2,127,0,0,260000
60,RL,IR1,Corner,SawyerW,RRNe,Norm,CompShg,HdBoard,Gd,Gd,No,Ex,Y,Gd,RFn,Normal,9291,6,5,1993,120,832,832,878,0,1710,0,3,1,7,1993,2,144,0,0,187000
160,RM,Reg,Inside,BrDale,Norm,Norm,CompShg,HdBoard,TA,TA,No,TA,Y,TA,Unf,Abnorml,1680,5,5,1971,142,630,630,672,0,1302,0,3,1,6,1991,1,0,0,0,112000
20,RL,Reg,Corner,NridgHt,Norm,Norm,CompShg,VinylSd,Gd,Gd,Av,Gd,Y,Gd,Fin,Partial,14226,8,5,2006,375,1935,1973,0,0,1973,0,3,1,9,2006,3,315,0,0,395000
20,RL,Reg,Inside,0mes,Norm,Norm,CompShg,Wd Sdng,TA,TA,No,Fa,Y,TA,RFn,Normal,8176,5,6,1958,0,1056,1056,0,0,1056,1,3,1,6,1958,1,0,0,0,139000
20,RL,Reg,Corner,CollgCr,Norm,Norm,CompShg,HdBoard,TA,TA,Av,TA,Y,TA,Unf,Normal,10650,5,6,1976,0,894,894,0,0,894,1,3,1,5,1976,1,365,0,0,128200
20,RL,IR1,Inside,ClearCr,Norm,Norm,Tar&Grv,Wd Sdng,TA,TA,Gd,Ex,Y,Ex,Unf,Partial,25095,5,8,1968,0,1437,1473,0,0,1473,2,1,1,5,1968,1,0,0,60,143000
20,RL,Reg,Corner,Sawyer,Norm,Norm,CompShg,HdBoard,TA,TA,No,TA,Y,TA,Unf,Normal,8480,5,6,1963,0,970,970,0,0,970,1,2,1,5,1996,2,0,0,192,132500
50,RL,Reg,Inside,SWISU,Feedr,Norm,CompShg,Wd Sdng,TA,TA,No,Ex,Y,Gd,Unf,Normal,9638,6,7,1919,0,804,1699,748,0,2447,0,4,1,10,1969,1,272,0,116,169000
160,RM,Reg,Inside,Blueste,Norm,Norm,CompShg,MetalSd,TA,Gd,No,TA,Y,TA,Fin,Normal,1950,6,6,1980,0,716,716,840,0,1556,1,3,1,6,1980,2,161,0,0,151000
20,RL,IR1,FR2,NWAmes,Norm,Norm,CompShg,CemntBd,Gd,Gd,No,Gd,Y,Gd,Fin,Normal,16635,6,7,1977,126,1602,1602,0,0,1602,0,3,1,8,1977,2,240,0,0,215000
20,RL,Reg,Inside,Edwards,Artery,Norm,CompShg,Wd Sdng,TA,No,No,Ex,Y,TA,RFn,Normal,9060,5,6,1957,98,0,1340,0,0,1340,0,3,1,7,1957,1,116,180,0,120000
60,RL,IR1,Inside,NWAmes,Norm,Norm,CompShg,Plywood,TA,TA,No,TA,Y,Gd,Fin,Normal,12046,6,6,1976,298,848,1118,912,0,2030,0,4,1,8,1976,2,0,0,0,195000
20,RL,Reg,Corner,Edwards,Norm,Norm,Tar&Grv,BrkComm,TA,No,No,Fa,N,Fa,Unf,Normal,10206,3,3,1952,0,0,944,0,0,944,0,2,1,4,1956,2,0,0,0,82000
20,RL,Reg,Inside,Sawyer,Norm,Norm,CompShg,HdBoard,TA,TA,No,Ex,Y,TA,Unf,Normal,7742,5,7,1966,0,955,955,0,0,955,1,3,1,6,1966,1,0,0,0,127000
20,RL,IR1,Inside,StoneBr,Norm,Norm,CompShg,VinylSd,Gd,Ex,Av,Ex,Y,Gd,Fin,Normal,16158,7,5,2005,16,1530,1530,0,0,1530,1,3,1,7,2005,2,168,0,0,260000
160,RM,Reg,Inside,BrDale,Norm,Norm,CompShg,HdBoard,TA,TA,No,Gd,Y,TA,Unf,Normal,1680,6,7,1972,281,672,672,546,0,1218,0,3,1,7,1972,1,0,0,0,118000
20,RL,IR1,CulDSac,Crawfor,Norm,Norm,CompShg,Wd Sdng,Gd,TA,No,TA,Y,TA,RFn,Alloca,32668,6,3,1957,0,2035,2515,0,0,2515,1,4,2,9,1975,2,0,0,0,200624
80,RL,IR1,Inside,Gilbert,Norm,Norm,CompShg,VinylSd,Gd,Gd,Gd,Ex,Y,Gd,Fin,Normal,9587,7,5,2005,182,856,1166,0,0,1166,1,2,1,5,2005,2,212,0,0,190000
20,RL,Reg,Inside,0mes,Norm,Norm,CompShg,MetalSd,TA,TA,No,TA,Y,TA,RFn,Normal,10289,5,7,1965,168,1073,1073,0,0,1073,1,3,1,6,1965,2,0,0,0,156000
50,RL,Reg,Inside,BrkSide,Norm,Norm,CompShg,Wd Sdng,TA,TA,No,Ex,Y,TA,Unf,Normal,9120,7,6,1925,0,1026,1133,687,0,1820,1,4,1,8,1925,1,0,0,0,184000
30,RM,Reg,Inside,OldTown,Norm,Norm,CompShg,VinylSd,TA,Fa,No,Gd,Y,TA,Unf,Normal,10800,4,7,1885,0,641,1047,0,0,1047,0,2,1,6,1954,1,0,0,0,100000
120,RL,Reg,Inside,Blmngtn,Norm,Norm,CompShg,WdShing,Gd,Ex,Av,Ex,Y,Gd,Fin,Partial,3922,7,5,2006,72,1258,1258,0,0,1258,0,2,1,6,2007,3,144,0,0,172500
20,RL,Reg,Inside,0mes,Norm,Norm,CompShg,MetalSd,TA,No,No,Gd,Y,TA,Unf,Normal,7200,5,5,1950,0,0,1048,0,0,1048,0,3,1,7,1950,2,0,0,0,98300
20,RL,IR1,Inside,Timber,Norm,Norm,CompShg,VinylSd,Gd,Ex,Gd,Ex,Y,Ex,Fin,Normal,12898,9,5,2007,70,1620,1620,0,0,1620,1,2,1,6,2008,3,228,0,0,315500
20,RL,IR1,Corner,Crawfor,Norm,Norm,CompShg,Wd Sdng,Gd,Gd,No,Ex,Y,Gd,Fin,Normal,21695,6,9,1988,260,880,1680,0,0,1680,1,3,1,5,1988,2,292,182,0,222000
70,RL,Reg,Inside,Crawfor,Norm,Norm,CompShg,BrkFace,Gd,Gd,No,TA,Y,Gd,Unf,Normal,10570,8,8,1932,0,853,1549,1178,0,2727,0,3,1,10,1932,2,0,0,0,315000
120,RL,Reg,Inside,NridgHt,Norm,Norm,CompShg,VinylSd,Gd,Gd,No,Ex,Y,Gd,RFn,Normal,5063,7,5,2007,166,1314,1314,0,0,1314,1,2,1,6,2008,2,172,0,0,207500
30,RM,IR1,Inside,BrkSide,Feedr,RRNn,CompShg,MetalSd,TA,TA,No,Fa,N,Fa,Unf,Normal,6324,4,6,1927,0,520,520,0,0,520,0,1,1,4,1920,1,49,0,0,68500
20,RL,IR1,Corner,Timber,Norm,Norm,WdShake,Plywood,Gd,Gd,No,TA,Y,TA,RFn,Normal,16669,8,6,1981,653,1686,1707,0,0,1707,0,2,1,6,1981,2,574,0,0,228000
30,RL,Reg,Corner,OldTown,Norm,Norm,CompShg,Wd Sdng,TA,Fa,No,Ex,Y,Ex,Unf,Abnorml,5400,5,6,1920,0,691,691,0,0,691,0,2,1,4,1920,1,0,0,0,86000
20,RL,Reg,Inside,NWAmes,Norm,Norm,CompShg,HdBoard,TA,Gd,No,Ex,Y,TA,RFn,Normal,10140,5,6,1975,0,1056,1074,0,0,1074,1,3,1,6,1975,2,0,0,0,153500
20,RL,IR1,Inside,NWAmes,Norm,Norm,CompShg,Plywood,TA,TA,Mn,Gd,Y,Gd,RFn,Normal,10603,6,7,1977,28,1610,1610,0,0,1610,1,3,1,6,1977,2,168,0,0,205000
75,RL,Reg,Corner,0mes,Artery,Norm,CompShg,Stucco,Gd,TA,No,Gd,Y,Gd,Unf,Abnorml,25419,8,4,1918,0,1360,1360,1360,392,3112,1,4,1,8,1918,2,0,0,0,235000
30,C (all),Reg,Inside,IDOTRR,Norm,Norm,CompShg,Wd Sdng,TA,TA,No,TA,N,TA,No,Abnorml,7879,4,5,1920,0,720,720,0,0,720,0,2,1,4,0,0,0,0,0,34900
20,RL,IR1,Inside,Edwards,Norm,Norm,CompShg,Wd Sdng,TA,TA,Mn,Ex,Y,TA,RFn,Normal,10452,6,5,1953,216,1094,1094,0,0,1094,0,3,1,5,1953,2,0,0,287,155000
20,RL,IR1,Inside,NridgHt,Norm,Norm,CompShg,VinylSd,Ex,Ex,Av,Ex,Y,Ex,Fin,Partial,10159,9,5,2009,450,1930,1940,0,0,1940,1,3,1,8,2010,3,168,0,0,395192
20,RL,Reg,Inside,0mes,Norm,Norm,CompShg,BrkFace,TA,TA,No,Ex,Y,TA,RFn,Normal,7945,5,6,1959,0,1150,1150,0,0,1150,1,3,1,6,1959,1,0,0,0,141000
30,RL,IR1,Inside,BrkSide,Norm,Norm,CompShg,VinylSd,Gd,TA,No,Gd,Y,TA,No,Normal,4130,3,6,1935,0,270,729,0,0,729,0,2,1,5,0,0,0,0,0,52000
20,RL,Reg,Inside,0mes,Norm,Norm,CompShg,MetalSd,TA,TA,No,TA,Y,TA,Unf,Normal,10634,5,6,1953,0,608,1319,0,0,1319,1,3,1,5,1953,1,66,0,0,123000
20,RL,IR1,Inside,StoneBr,Norm,Norm,CompShg,VinylSd,Gd,Ex,Mn,Ex,Y,Gd,Fin,Partial,11844,8,5,2008,464,2046,2046,0,0,2046,0,3,1,7,2008,3,322,0,0,372500
60,RL,IR1,Inside,StoneBr,Norm,Norm,CompShg,VinylSd,Gd,Gd,No,Ex,Y,Ex,Fin,Normal,11198,9,5,2005,245,1122,1134,1370,0,2504,0,4,1,11,2005,3,144,0,0,325000
20,RL,IR1,CulDSac,CollgCr,Norm,Norm,CompShg,HdBoard,TA,TA,Av,Ex,Y,TA,Unf,Normal,15523,5,6,1972,0,864,864,0,0,864,1,3,1,5,1972,1,0,0,0,133500
60,FV,IR1,Inside,Somerst,RRAn,Norm,CompShg,VinylSd,Gd,Gd,No,Ex,Y,TA,Fin,Partial,8004,8,5,2009,110,832,832,1103,0,1935,1,3,1,8,2009,2,0,0,0,263435
20,RL,IR1,Corner,Veenker,Norm,Norm,CompShg,Plywood,Gd,Gd,Gd,TA,Y,Gd,RFn,Normal,10768,5,8,1976,0,1437,1437,0,0,1437,1,3,1,6,1976,2,0,0,180,218000
90,RL,Reg,Inside,Edwards,Norm,Norm,CompShg,AsbShng,TA,No,No,TA,N,Fa,No,AdjLand,6040,4,5,1955,0,0,1152,0,0,1152,0,2,2,6,0,0,0,0,0,82000
180,RM,Reg,Inside,MeadowV,Norm,Norm,CompShg,CemntBd,TA,Gd,Av,Gd,Y,TA,No,Normal,1890,4,7,1972,0,630,630,0,0,630,1,1,1,3,0,0,88,0,0,81000
20,FV,Reg,Corner,Somerst,Norm,Norm,CompShg,CemntBd,Gd,Gd,No,Ex,Y,Gd,Fin,Partial,11639,7,5,2007,0,1428,1428,0,0,1428,0,3,1,6,2007,2,0,0,0,182000
20,RL,IR1,Inside,Timber,Norm,Norm,CompShg,VinylSd,Gd,Gd,Av,Ex,Y,Ex,RFn,Normal,9037,8,5,2006,32,1476,1484,0,0,1484,0,2,1,6,2006,2,120,0,0,265900
160,RM,Reg,Inside,MeadowV,Norm,Norm,CompShg,CemntBd,TA,TA,No,TA,Y,TA,RFn,Normal,2217,4,4,1970,0,546,546,546,0,1092,0,3,1,6,1970,1,238,0,0,88000
70,RM,Reg,Inside,OldTown,Norm,Norm,CompShg,AsbShng,TA,TA,No,Fa,N,TA,Unf,Abnorml,4571,5,5,1916,0,624,624,720,0,1344,0,4,1,7,1916,3,0,0,0,98000
80,RL,Reg,Corner,0mes,Artery,Norm,CompShg,Wd Sdng,TA,TA,Gd,TA,Y,TA,Unf,Normal,19296,6,5,1962,399,1362,1382,0,0,1382,1,3,1,6,1991,2,0,0,0,176000
60,RL,Reg,Inside,NridgHt,Norm,Norm,CompShg,VinylSd,Gd,Ex,Av,Ex,Y,Gd,Fin,Normal,13418,8,5,2004,132,1117,1132,1320,0,2452,0,4,1,9,2004,3,113,0,0,309000
20,RL,IR1,Inside,SawyerW,Norm,Norm,CompShg,VinylSd,Gd,Gd,No,Ex,Y,Gd,RFn,Normal,8529,7,5,2001,0,1454,1434,0,0,1434,0,3,1,6,2001,2,290,0,0,189000
20,RL,IR1,Inside,NridgHt,Norm,Norm,CompShg,VinylSd,Gd,Ex,Gd,Ex,Y,Ex,Fin,Normal,12378,9,5,2003,0,1896,1944,0,0,1944,1,3,1,8,2003,3,208,0,0,360000
20,RL,IR1,Inside,Mitchel,Norm,Norm,CompShg,VinylSd,Gd,Ex,No,Ex,Y,Gd,Fin,Normal,9196,7,5,2003,0,1560,1560,0,0,1560,0,3,1,7,2003,2,100,0,0,201000
30,RM,Reg,Inside,BrkSide,Norm,Norm,CompShg,AsbShng,Fa,TA,No,Fa,N,Fa,No,Normal,6120,2,3,1936,0,264,800,0,0,800,0,1,1,4,0,0,0,0,0,60000
20,RL,IR1,Inside,NoRidge,Norm,Norm,CompShg,MetalSd,Gd,Gd,Gd,Ex,Y,Gd,Fin,Normal,10437,8,6,1995,660,2109,2113,0,0,2113,1,2,1,7,1995,3,236,0,0,350000
20,RL,Reg,Inside,Sawyer,Norm,Norm,CompShg,Plywood,TA,TA,No,TA,Y,TA,Unf,Normal,7064,5,6,1977,153,980,980,0,0,980,0,3,1,6,1986,2,192,0,0,135000
50,RM,IR1,Inside,OldTown,Artery,Norm,CompShg,Wd Sdng,TA,TA,Mn,Gd,Y,TA,Unf,Normal,12665,5,8,1915,0,876,876,540,0,1416,0,4,1,7,1949,3,418,0,0,153900
30,RL,Reg,Corner,BrkSide,Feedr,Norm,CompShg,WdShing,TA,TA,No,TA,Y,TA,No,Abnorml,7446,4,5,1941,0,788,788,0,0,788,0,2,1,4,0,0,0,0,0,100000
20,RM,Reg,Inside,OldTown,Norm,Norm,CompShg,VinylSd,TA,TA,No,Ex,Y,TA,Unf,Partial,6000,5,5,1948,0,789,789,0,0,789,0,2,1,5,1948,1,0,0,0,115000
60,RL,IR2,Inside,NridgHt,Norm,Norm,CompShg,CemntBd,Ex,Ex,No,Ex,Y,Ex,Fin,Partial,20431,9,5,2005,870,1848,1848,880,0,2728,1,4,1,10,2006,3,0,0,0,437154
60,RL,IR1,Inside,NoRidge,Norm,Norm,CompShg,VinylSd,Gd,Gd,No,Ex,Y,Gd,Fin,Normal,11787,7,5,1996,594,1379,1383,1015,0,2398,1,3,1,8,1996,3,239,0,0,315750
75,RM,Reg,Inside,OldTown,Norm,Norm,CompShg,Wd Sdng,TA,TA,No,Ex,Y,TA,No,Normal,6300,6,6,1914,0,742,742,742,0,1484,0,3,1,9,0,0,0,0,0,128000
20,FV,Reg,Inside,Somerst,Norm,Norm,CompShg,VinylSd,Gd,Gd,Av,Ex,Y,Gd,RFn,Normal,11096,8,5,2006,0,1656,1656,0,0,1656,0,3,1,7,2006,3,0,0,0,249700
120,RM,Reg,Inside,CollgCr,Norm,Norm,CompShg,VinylSd,Gd,Gd,Av,Ex,Y,Gd,RFn,Normal,4438,6,5,2004,205,848,848,0,0,848,1,1,1,3,2004,2,149,0,0,149000
45,RM,Reg,Inside,IDOTRR,Norm,Norm,CompShg,Wd Sdng,TA,TA,No,Ex,Y,Gd,Unf,Normal,7449,7,7,1930,0,637,1108,0,0,1108,0,3,1,6,1930,1,0,0,0,139400
30,RL,Reg,Inside,Sawyer,Norm,Norm,CompShg,Wd Sdng,TA,TA,No,Ex,Y,TA,Unf,Normal,10200,5,8,1940,0,672,672,0,0,672,0,2,1,4,1940,1,168,0,0,108000
60,RL,IR3,CulDSac,Gilbert,Norm,Norm,CompShg,VinylSd,Gd,Ex,No,Ex,Y,Gd,RFn,Partial,23257,7,5,2006,0,868,887,1134,0,2021,0,3,1,9,2006,2,0,0,0,274725
60,RL,IR1,Inside,0mes,Norm,Norm,CompShg,VinylSd,TA,TA,Gd,TA,Y,Gd,Unf,Normal,13700,7,6,1965,288,864,902,918,0,1820,0,4,1,8,1965,2,60,0,273,201800
60,FV,Reg,Inside,Somerst,Norm,Norm,CompShg,VinylSd,Gd,Gd,No,Ex,Y,Gd,RFn,Partial,8125,7,5,2006,0,770,778,798,0,1576,0,3,1,6,2006,2,0,0,0,197000
